Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	15	Paragraph count, number of paragraphs
2	DESSC	READNS	31	Sentence count, number of sentences
3	DESWC	READNW	473	Word count, number of words
4	DESPL	READAPL	2.067	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.163	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	15.581	Sentence length, number of words, mean
7	DESSLd	n/a	9.479	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.579	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.903	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.831	Word length, number of letters, mean
11	DESWLltd	n/a	2.612	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.327	Text Easability PC Narrativity, z score
13	PCNARp	n/a	37.450	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.292	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	61.410	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.989	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	83.650	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.788	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	3.75	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.166	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	43.640	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.140	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	55.570	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.927	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.180	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.253	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	10.560	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.200	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.333	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.200	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.122	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.227	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.149	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.041	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.060	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.028	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.060	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.267	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.055	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.094	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.116	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.120	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.103	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.152	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.217	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.237	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.148	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.806	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.578	Lexical diversity, VOCD, all words
50	CNCAll	CONi	124.534	All connectives incidence
51	CNCCaus	CONCAUSi	112.208	Causal connectives incidence
52	CNCLogic	CONLOGi	95.137	Logical connectives incidence
53	CNCADC	CONADVCONi	14.799	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	21.142	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	10.571	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	25.370	Additive connectives incidence
57	CNCPos	n/a	10.571	Positive connectives incidence
58	CNCNeg	n/a	61.311	Negative connectives incidence
59	SMCAUSv	CAUSV	33.827	Causal verb incidence
60	SMCAUSvp	CAUSVP	44.397	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	25.370	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.294	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.462	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.053	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.494	WordNet verb overlap
66	SMTEMP	TEMPta	0.75	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	3.871	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.976	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.758	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.903	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.891	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.141	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.085	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	348.837	Noun phrase density, incidence
75	DRVP	n/a	221.987	Verb phrase density, incidence
76	DRAP	n/a	23.256	Adverbial phrase density, incidence
77	DRPP	n/a	105.708	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	6.342	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	4.228	Negation density, incidence
80	DRGERUND	GERUNDi	19.027	Gerund density, incidence
81	DRINF	INFi	21.142	Infinitive density, incidence
82	WRDNOUN	NOUNi	302.325	Noun incidence
83	WRDVERB	VERBi	128.963	Verb incidence
84	WRDADJ	ADJi	71.882	Adjective incidence
85	WRDADV	ADVi	42.283	Adverb incidence
86	WRDPRO	DENPRPi	67.653	Pronoun incidence
87	WRDPRP1s	n/a	8.457	First person singular pronoun incidence
88	WRDPRP1p	n/a	10.571	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.228	Second person pronoun incidence
90	WRDPRP3s	n/a	29.598	Third person singular pronoun incidence
91	WRDPRP3p	n/a	8.457	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.201	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.996	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.826	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	363.698	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	570.469	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	389.847	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	431.133	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	446.505	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.142	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.476	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.863	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.794	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	57.765	Flesch Reading Ease
105	RDFKGL	READFKGL	8.993	Flesch-Kincaid Grade level
106	RDL2	L2	14.634	Coh-Metrix L2 Readability
