Number	Label	Label V2.x	Text	Full description
41	LSASSpd	LSApssd	0.163	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.221	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.194	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.155	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.140	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.267	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.115	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.633	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.371	Lexical diversity, VOCD, all words
50	CNCAll	CONi	77.628	All connectives incidence
51	CNCCaus	CONCAUSi	107.974	Causal connectives incidence
52	CNCLogic	CONLOGi	103.643	Logical connectives incidence
53	CNCADC	CONADVCONi	28.266	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	33.920	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.538	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	14.447	Additive connectives incidence
57	CNCPos	n/a	21.357	Positive connectives incidence
58	CNCNeg	n/a	65.327	Negative connectives incidence
59	SMCAUSv	CAUSV	11.307	Causal verb incidence
60	SMCAUSvp	CAUSVP	21.985	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	10.050	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.895	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.412	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.071	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.479	WordNet verb overlap
66	SMTEMP	TEMPta	0.755	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	6.063	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.864	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.667	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.887	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.862	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.062	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.037	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	344.221	Noun phrase density, incidence
75	DRVP	n/a	214.196	Verb phrase density, incidence
76	DRAP	n/a	42.085	Adverbial phrase density, incidence
77	DRPP	n/a	91.080	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	2.513	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	1.256	Negation density, incidence
80	DRGERUND	GERUNDi	30.151	Gerund density, incidence
81	DRINF	INFi	21.357	Infinitive density, incidence
82	WRDNOUN	NOUNi	243.091	Noun incidence
83	WRDVERB	VERBi	117.464	Verb incidence
84	WRDADJ	ADJi	79.774	Adjective incidence
85	WRDADV	ADVi	76.005	Adverb incidence
86	WRDPRO	DENPRPi	70.980	Pronoun incidence
87	WRDPRP1s	n/a	8.166	First person singular pronoun incidence
88	WRDPRP1p	n/a	27.010	First person plural pronoun incidence
89	WRDPRP2	PRO2i	6.281	Second person pronoun incidence
90	WRDPRP3s	n/a	1.256	Third person singular pronoun incidence
91	WRDPRP3p	n/a	11.307	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.303	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.095	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.324	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	385.290	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	575.184	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	354.961	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	388.924	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	421.705	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.046	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.564	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.481	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.495	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	40.348	Flesch Reading Ease
105	RDFKGL	READFKGL	15.871	Flesch-Kincaid Grade level
106	RDL2	L2	13.730	Coh-Metrix L2 Readability
