Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	17	Paragraph count, number of paragraphs
2	DESSC	READNS	47	Sentence count, number of sentences
3	DESWC	READNW	907	Word count, number of words
4	DESPL	READAPL	2.765	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.437	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	19.532	Sentence length, number of words, mean
7	DESSLd	n/a	14.899	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.467	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.843	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.429	Word length, number of letters, mean
11	DESWLltd	n/a	2.478	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.218	Text Easability PC Narrativity, z score
13	PCNARp	n/a	58.320	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.055	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	48.010	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.411	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	34.090	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.441	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	33	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.703	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	75.800	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.015	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	84.380	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-3.5	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.776	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	3.840	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.261	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.391	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.326	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.142	Noun overlap, all sentences, binary, mean
