Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	8	Paragraph count, number of paragraphs
2	DESSC	READNS	12	Sentence count, number of sentences
3	DESWC	READNW	187	Word count, number of words
4	DESPL	READAPL	1.5	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.069	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	16	Sentence length, number of words, mean
7	DESSLd	n/a	16.141	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.588	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.865	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.070	Word length, number of letters, mean
11	DESWLltd	n/a	2.788	Word length, number of letters, standard deviation
12	PCNARz	n/a	-1.142	Text Easability PC Narrativity, z score
13	PCNARp	n/a	12.710	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.013	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	50.400	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.666	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	95.150	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-3.229	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	0.060	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.088	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	85.990	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-2.211	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	1.360	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.686	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	4.650	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.180	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	57.140	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.182	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.273	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.273	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.062	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.077	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.092	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.016	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.028	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.005	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.016	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.182	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.031	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.079	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.144	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.182	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.183	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.030	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.056	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.131	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.124	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.974	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.771	Lexical diversity, VOCD, all words
50	CNCAll	CONi	234.589	All connectives incidence
51	CNCCaus	CONCAUSi	170.801	Causal connectives incidence
52	CNCLogic	CONLOGi	80.214	Logical connectives incidence
53	CNCADC	CONADVCONi	26.738	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	48.128	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	5.348	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	21.390	Additive connectives incidence
57	CNCPos	n/a	37.433	Positive connectives incidence
58	CNCNeg	n/a	42.781	Negative connectives incidence
59	SMCAUSv	CAUSV	26.738	Causal verb incidence
60	SMCAUSvp	CAUSVP	37.433	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	26.738	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.333	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.5	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.026	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.300	WordNet verb overlap
66	SMTEMP	TEMPta	0.909	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	2.417	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.042	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.696	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.945	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.945	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.151	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.073	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	374.332	Noun phrase density, incidence
75	DRVP	n/a	133.690	Verb phrase density, incidence
76	DRAP	n/a	26.738	Adverbial phrase density, incidence
77	DRPP	n/a	112.299	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	5.348	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	5.348	Negation density, incidence
80	DRGERUND	GERUNDi	5.348	Gerund density, incidence
81	DRINF	INFi	21.390	Infinitive density, incidence
82	WRDNOUN	NOUNi	411.765	Noun incidence
83	WRDVERB	VERBi	90.909	Verb incidence
84	WRDADJ	ADJi	74.867	Adjective incidence
85	WRDADV	ADVi	32.086	Adverb incidence
86	WRDPRO	DENPRPi	32.086	Pronoun incidence
87	WRDPRP1s	n/a	5.348	First person singular pronoun incidence
88	WRDPRP1p	n/a	10.695	First person plural pronoun incidence
89	WRDPRP2	PRO2i	5.348	Second person pronoun incidence
90	WRDPRP3s	n/a	5.348	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.348	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	1.947	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.825	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	0	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	353.450	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	561.717	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	417.151	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	457.943	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	450.463	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.190	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	4.919	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.903	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.984	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	56.673	Flesch Reading Ease
105	RDFKGL	READFKGL	9.226	Flesch-Kincaid Grade level
106	RDL2	L2	8.287	Coh-Metrix L2 Readability
