Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	15	Paragraph count, number of paragraphs
2	DESSC	READNS	30	Sentence count, number of sentences
3	DESWC	READNW	513	Word count, number of words
4	DESPL	READAPL	2	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.852	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	17.333	Sentence length, number of words, mean
7	DESSLd	n/a	14.714	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.569	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.886	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.799	Word length, number of letters, mean
11	DESWLltd	n/a	2.633	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.547	Text Easability PC Narrativity, z score
13	PCNARp	n/a	29.460	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.396	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	34.830	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.160	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	43.640	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-2.328	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	1.020	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.174	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	56.75	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.591	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	72.240	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-0.783	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	21.770	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.168	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	56.360	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.207	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.276	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.241	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.106	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.159	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.159	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.040	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.067	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.020	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.047	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.103	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.045	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.064	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.138	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.063	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.132	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.075	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.107	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.206	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.114	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.822	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.569	Lexical diversity, VOCD, all words
50	CNCAll	CONi	140.640	All connectives incidence
51	CNCCaus	CONCAUSi	128.771	Causal connectives incidence
52	CNCLogic	CONLOGi	74.074	Logical connectives incidence
53	CNCADC	CONADVCONi	25.341	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	21.442	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	1.949	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	15.595	Additive connectives incidence
57	CNCPos	n/a	31.189	Positive connectives incidence
58	CNCNeg	n/a	35.088	Negative connectives incidence
59	SMCAUSv	CAUSV	11.696	Causal verb incidence
60	SMCAUSvp	CAUSVP	17.544	Causal verbs and causal particles incidence
