Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	14	Paragraph count, number of paragraphs
2	DESSC	READNS	34	Sentence count, number of sentences
3	DESWC	READNW	595	Word count, number of words
4	DESPL	READAPL	2.429	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.399	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	17.735	Sentence length, number of words, mean
7	DESSLd	n/a	16.898	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.780	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.054	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.267	Word length, number of letters, mean
11	DESWLltd	n/a	2.876	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.891	Text Easability PC Narrativity, z score
13	PCNARp	n/a	18.670	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.084	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	53.190	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.442	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	33	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.770	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	3.840	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.076	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	47.210	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.408	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	34.460	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.222	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.320	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.094	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	46.410	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.303	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.364	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.394	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.235	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.263	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.270	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.056	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.081	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.037	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.069	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.182	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.035	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.147	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.175	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.144	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.147	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.254	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.214	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.272	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.138	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.704	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.506	Lexical diversity, VOCD, all words
50	CNCAll	CONi	96.455	All connectives incidence
51	CNCCaus	CONCAUSi	112.378	Causal connectives incidence
52	CNCLogic	CONLOGi	87.395	Logical connectives incidence
53	CNCADC	CONADVCONi	25.210	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	26.891	Temporal connectives incidence
