Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	59	Paragraph count, number of paragraphs
2	DESSC	READNS	81	Sentence count, number of sentences
3	DESWC	READNW	2619	Word count, number of words
4	DESPL	READAPL	1.373	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.584	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	32.494	Sentence length, number of words, mean
7	DESSLd	n/a	25.453	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.514	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.836	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.570	Word length, number of letters, mean
11	DESWLltd	n/a	2.498	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.558	Text Easability PC Narrativity, z score
13	PCNARp	n/a	70.880	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.188	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	11.900	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.632	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	26.430	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.581	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	28.100	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.672	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	74.860	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.369	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	64.060	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.954	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	2.560	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.986	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	16.350	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.300	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.5	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.450	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.140	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.436	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.279	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.077	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.088	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.054	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.073	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.488	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.273	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.136	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.148	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.152	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.166	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.148	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.143	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.294	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.113	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.548	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.292	Lexical diversity, VOCD, all words
50	CNCAll	CONi	72.347	All connectives incidence
51	CNCCaus	CONCAUSi	124.631	Causal connectives incidence
52	CNCLogic	CONLOGi	92.020	Logical connectives incidence
53	CNCADC	CONADVCONi	30.164	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	38.946	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	9.546	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	14.509	Additive connectives incidence
57	CNCPos	n/a	27.491	Positive connectives incidence
58	CNCNeg	n/a	52.310	Negative connectives incidence
59	SMCAUSv	CAUSV	10.309	Causal verb incidence
60	SMCAUSvp	CAUSVP	19.091	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	11.837	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.821	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.156	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.075	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.405	WordNet verb overlap
66	SMTEMP	TEMPta	0.744	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	5.753	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.803	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.714	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.905	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.881	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.064	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.040	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	358.916	Noun phrase density, incidence
75	DRVP	n/a	217.259	Verb phrase density, incidence
76	DRAP	n/a	44.674	Adverbial phrase density, incidence
77	DRPP	n/a	93.547	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	4.200	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.291	Negation density, incidence
80	DRGERUND	GERUNDi	24.055	Gerund density, incidence
81	DRINF	INFi	21.382	Infinitive density, incidence
82	WRDNOUN	NOUNi	226.422	Noun incidence
83	WRDVERB	VERBi	109.584	Verb incidence
84	WRDADJ	ADJi	82.092	Adjective incidence
85	WRDADV	ADVi	71.020	Adverb incidence
86	WRDPRO	DENPRPi	96.602	Pronoun incidence
87	WRDPRP1s	n/a	22.146	First person singular pronoun incidence
88	WRDPRP1p	n/a	26.346	First person plural pronoun incidence
89	WRDPRP2	PRO2i	9.927	Second person pronoun incidence
90	WRDPRP3s	n/a	6.873	Third person singular pronoun incidence
91	WRDPRP3p	n/a	12.218	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.418	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.100	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.324	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	348.414	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	581.505	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	356.938	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	388.222	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	424.805	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.834	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.179	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.628	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.335	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	45.933	Flesch Reading Ease
105	RDFKGL	READFKGL	14.885	Flesch-Kincaid Grade level
106	RDL2	L2	16.613	Coh-Metrix L2 Readability
