Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	19	Paragraph count, number of paragraphs
2	DESSC	READNS	33	Sentence count, number of sentences
3	DESWC	READNW	539	Word count, number of words
4	DESPL	READAPL	1.737	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.195	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	16.455	Sentence length, number of words, mean
7	DESSLd	n/a	11.592	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.644	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.928	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.072	Word length, number of letters, mean
11	DESWLltd	n/a	2.661	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.551	Text Easability PC Narrativity, z score
13	PCNARp	n/a	29.120	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.331	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	62.930	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.348	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	63.310	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.364	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	8.690	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.034	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	48.800	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-1.147	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	12.710	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.404	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	8.080	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.066	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	52.390	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.313	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.469	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.344	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.175	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.247	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.215	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.092	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.101	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.038	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.073	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.219	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.069	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.135	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.169	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.139	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.163	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.135	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.168	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.246	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.136	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.744	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.534	Lexical diversity, VOCD, all words
50	CNCAll	CONi	127.170	All connectives incidence
51	CNCCaus	CONCAUSi	140.262	Causal connectives incidence
52	CNCLogic	CONLOGi	66.790	Logical connectives incidence
53	CNCADC	CONADVCONi	18.553	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	31.540	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	18.553	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	14.842	Additive connectives incidence
57	CNCPos	n/a	12.987	Positive connectives incidence
58	CNCNeg	n/a	33.395	Negative connectives incidence
59	SMCAUSv	CAUSV	31.540	Causal verb incidence
60	SMCAUSvp	CAUSVP	38.961	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	29.685	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.222	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.588	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.031	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.471	WordNet verb overlap
66	SMTEMP	TEMPta	0.891	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.455	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.957	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.664	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.864	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.857	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.124	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.086	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	400.742	Noun phrase density, incidence
75	DRVP	n/a	172.542	Verb phrase density, incidence
76	DRAP	n/a	16.698	Adverbial phrase density, incidence
77	DRPP	n/a	122.449	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	5.566	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	9.276	Negation density, incidence
80	DRGERUND	GERUNDi	24.119	Gerund density, incidence
81	DRINF	INFi	18.553	Infinitive density, incidence
82	WRDNOUN	NOUNi	345.084	Noun incidence
83	WRDVERB	VERBi	120.594	Verb incidence
84	WRDADJ	ADJi	63.079	Adjective incidence
85	WRDADV	ADVi	33.395	Adverb incidence
86	WRDPRO	DENPRPi	66.790	Pronoun incidence
87	WRDPRP1s	n/a	7.421	First person singular pronoun incidence
88	WRDPRP1p	n/a	7.421	First person plural pronoun incidence
89	WRDPRP2	PRO2i	18.553	Second person pronoun incidence
90	WRDPRP3s	n/a	16.698	Third person singular pronoun incidence
91	WRDPRP3p	n/a	12.987	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.012	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.854	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.224	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	394.047	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	559.150	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	388.208	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	417.266	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	437.788	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.896	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.597	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.947	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.083	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	51.175	Flesch Reading Ease
105	RDFKGL	READFKGL	10.179	Flesch-Kincaid Grade level
106	RDL2	L2	12.049	Coh-Metrix L2 Readability
