Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	29	Paragraph count, number of paragraphs
2	DESSC	READNS	35	Sentence count, number of sentences
3	DESWC	READNW	826	Word count, number of words
4	DESPL	READAPL	1.207	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.491	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	23.743	Sentence length, number of words, mean
7	DESSLd	n/a	20.963	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.523	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.894	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.592	Word length, number of letters, mean
11	DESWLltd	n/a	2.520	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.184	Text Easability PC Narrativity, z score
13	PCNARp	n/a	57.140	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.602	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	27.430	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.373	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	35.570	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.804	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	21.190	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.449	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	92.510	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.284	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	61.030	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.255	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	10.560	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.501	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	69.150	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.382	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.412	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.5	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.271	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.400	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.342	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.071	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.121	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.059	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.105	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.265	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.166	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.151	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.187	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.144	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.182	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.163	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.195	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.308	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.187	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.686	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.422	Lexical diversity, VOCD, all words
50	CNCAll	CONi	76.605	All connectives incidence
51	CNCCaus	CONCAUSi	95.792	Causal connectives incidence
52	CNCLogic	CONLOGi	89.588	Logical connectives incidence
53	CNCADC	CONADVCONi	44.794	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	44.794	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.264	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	8.475	Additive connectives incidence
57	CNCPos	n/a	44.794	Positive connectives incidence
58	CNCNeg	n/a	47.215	Negative connectives incidence
59	SMCAUSv	CAUSV	10.896	Causal verb incidence
60	SMCAUSvp	CAUSVP	23.002	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	15.738	Intentional verbs incidence
62	SMCAUSr	CAUSC	1	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.571	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.098	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.453	WordNet verb overlap
66	SMTEMP	TEMPta	0.882	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	5.429	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.868	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.756	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.934	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.925	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.078	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.052	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	371.671	Noun phrase density, incidence
75	DRVP	n/a	202.179	Verb phrase density, incidence
76	DRAP	n/a	21.792	Adverbial phrase density, incidence
77	DRPP	n/a	108.959	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	4.843	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.421	Negation density, incidence
80	DRGERUND	GERUNDi	15.738	Gerund density, incidence
81	DRINF	INFi	23.002	Infinitive density, incidence
82	WRDNOUN	NOUNi	283.292	Noun incidence
83	WRDVERB	VERBi	106.537	Verb incidence
84	WRDADJ	ADJi	56.900	Adjective incidence
85	WRDADV	ADVi	50.848	Adverb incidence
86	WRDPRO	DENPRPi	101.695	Pronoun incidence
87	WRDPRP1s	n/a	25.424	First person singular pronoun incidence
88	WRDPRP1p	n/a	19.370	First person plural pronoun incidence
89	WRDPRP2	PRO2i	16.949	Second person pronoun incidence
90	WRDPRP3s	n/a	18.160	Third person singular pronoun incidence
91	WRDPRP3p	n/a	14.528	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.181	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.016	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	2.420	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	388.886	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	562.771	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	375.593	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	412.635	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	433.730	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.785	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.878	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.977	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.834	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	54.035	Flesch Reading Ease
105	RDFKGL	READFKGL	11.585	Flesch-Kincaid Grade level
106	RDL2	L2	11.884	Coh-Metrix L2 Readability
