Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	18	Paragraph count, number of paragraphs
2	DESSC	READNS	35	Sentence count, number of sentences
3	DESWC	READNW	583	Word count, number of words
4	DESPL	READAPL	1.944	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.162	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	16.914	Sentence length, number of words, mean
7	DESSLd	n/a	12.657	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.851	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.188	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.487	Word length, number of letters, mean
11	DESWLltd	n/a	3.206	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.960	Text Easability PC Narrativity, z score
13	PCNARp	n/a	16.850	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.197	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	57.530	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.173	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	56.75	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.534	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	6.300	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.149	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	55.570	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.592	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	27.760	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-0.670	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	25.140	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.561	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	28.770	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.324	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.382	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.412	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.278	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.308	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.325	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.067	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.126	Content word overlap, adjacent sentences, proportional, standard deviation
