Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	18	Paragraph count, number of paragraphs
2	DESSC	READNS	41	Sentence count, number of sentences
3	DESWC	READNW	776	Word count, number of words
4	DESPL	READAPL	2.278	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.447	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	19.073	Sentence length, number of words, mean
7	DESSLd	n/a	14.966	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.710	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.012	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.164	Word length, number of letters, mean
11	DESWLltd	n/a	2.840	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.904	Text Easability PC Narrativity, z score
13	PCNARp	n/a	18.410	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.258	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	40.130	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.679	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	74.860	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.875	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	3.070	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.434	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	66.640	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.178	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	43.25	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.25	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	10.560	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.123	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	45.220	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.225	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.375	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.400	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.161	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.296	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.270	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.030	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.049	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.027	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.054	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.100	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.042	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.095	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.118	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.097	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.117	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.154	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.121	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.246	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.120	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.777	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.515	Lexical diversity, VOCD, all words
50	CNCAll	CONi	120.514	All connectives incidence
51	CNCCaus	CONCAUSi	109.471	Causal connectives incidence
52	CNCLogic	CONLOGi	82.474	Logical connectives incidence
53	CNCADC	CONADVCONi	25.773	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	30.928	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	2.577	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	19.330	Additive connectives incidence
57	CNCPos	n/a	34.794	Positive connectives incidence
58	CNCNeg	n/a	43.814	Negative connectives incidence
59	SMCAUSv	CAUSV	16.753	Causal verb incidence
60	SMCAUSvp	CAUSVP	24.485	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	11.598	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.429	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.600	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.048	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.455	WordNet verb overlap
66	SMTEMP	TEMPta	0.850	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	2.561	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.127	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.726	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.939	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.920	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.069	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.055	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	384.021	Noun phrase density, incidence
75	DRVP	n/a	144.330	Verb phrase density, incidence
76	DRAP	n/a	21.907	Adverbial phrase density, incidence
77	DRPP	n/a	139.175	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	5.155	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	3.866	Negation density, incidence
80	DRGERUND	GERUNDi	25.773	Gerund density, incidence
81	DRINF	INFi	12.887	Infinitive density, incidence
82	WRDNOUN	NOUNi	360.825	Noun incidence
83	WRDVERB	VERBi	95.360	Verb incidence
84	WRDADJ	ADJi	64.433	Adjective incidence
85	WRDADV	ADVi	33.505	Adverb incidence
86	WRDPRO	DENPRPi	41.237	Pronoun incidence
87	WRDPRP1s	n/a	5.155	First person singular pronoun incidence
88	WRDPRP1p	n/a	9.021	First person plural pronoun incidence
89	WRDPRP2	PRO2i	6.443	Second person pronoun incidence
90	WRDPRP3s	n/a	7.732	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.155	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.060	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.932	CELEX Log frequency for all words, mean
