Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	26	Paragraph count, number of paragraphs
2	DESSC	READNS	36	Sentence count, number of sentences
3	DESWC	READNW	698	Word count, number of words
4	DESPL	READAPL	1.385	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.637	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	19.583	Sentence length, number of words, mean
7	DESSLd	n/a	14.831	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.712	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.033	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.132	Word length, number of letters, mean
11	DESWLltd	n/a	2.871	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.955	Text Easability PC Narrativity, z score
13	PCNARp	n/a	17.110	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.364	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	35.940	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.057	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	48.010	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.795	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	3.670	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.194	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	57.530	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.018	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	50.400	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.167	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.540	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.332	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	37.070	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.314	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.371	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.400	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.151	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.216	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.230	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.048	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.065	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.028	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.059	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.086	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.026	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.112	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.143	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.125	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.149	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.145	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.171	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.232	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.130	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.755	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.515	Lexical diversity, VOCD, all words
50	CNCAll	CONi	105.975	All connectives incidence
51	CNCCaus	CONCAUSi	98.592	Causal connectives incidence
52	CNCLogic	CONLOGi	91.691	Logical connectives incidence
53	CNCADC	CONADVCONi	28.653	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	28.653	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.163	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	11.461	Additive connectives incidence
57	CNCPos	n/a	32.951	Positive connectives incidence
58	CNCNeg	n/a	57.307	Negative connectives incidence
59	SMCAUSv	CAUSV	11.461	Causal verb incidence
60	SMCAUSvp	CAUSVP	15.759	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	10.029	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.333	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.375	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.067	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.427	WordNet verb overlap
66	SMTEMP	TEMPta	0.814	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	6.278	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.141	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.768	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.935	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.921	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.105	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.058	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	415.473	Noun phrase density, incidence
75	DRVP	n/a	144.699	Verb phrase density, incidence
76	DRAP	n/a	8.596	Adverbial phrase density, incidence
77	DRPP	n/a	133.238	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	7.163	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	5.731	Negation density, incidence
80	DRGERUND	GERUNDi	25.788	Gerund density, incidence
81	DRINF	INFi	11.461	Infinitive density, incidence
82	WRDNOUN	NOUNi	356.734	Noun incidence
83	WRDVERB	VERBi	104.585	Verb incidence
84	WRDADJ	ADJi	73.066	Adjective incidence
85	WRDADV	ADVi	25.788	Adverb incidence
86	WRDPRO	DENPRPi	44.413	Pronoun incidence
87	WRDPRP1s	n/a	2.865	First person singular pronoun incidence
88	WRDPRP1p	n/a	18.625	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.298	Second person pronoun incidence
90	WRDPRP3s	n/a	5.731	Third person singular pronoun incidence
91	WRDPRP3p	n/a	10.029	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.005	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.969	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.633	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	384.869	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	560.824	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	376.290	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	410.139	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	428.365	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.336	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.631	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.698	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.065	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	42.320	Flesch Reading Ease
105	RDFKGL	READFKGL	12.173	Flesch-Kincaid Grade level
106	RDL2	L2	8.433	Coh-Metrix L2 Readability
