Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	15	Paragraph count, number of paragraphs
2	DESSC	READNS	22	Sentence count, number of sentences
3	DESWC	READNW	495	Word count, number of words
4	DESPL	READAPL	1.467	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.834	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	22.727	Sentence length, number of words, mean
7	DESSLd	n/a	17.277	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.606	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.942	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.960	Word length, number of letters, mean
11	DESWLltd	n/a	2.775	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.245	Text Easability PC Narrativity, z score
13	PCNARp	n/a	40.520	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.817	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	20.900	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.633	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	73.570	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.316	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	9.510	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.017	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	50.400	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.046	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	48.400	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-3.443	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.030	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.303	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	9.680	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.333	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.381	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.476	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.170	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.285	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.273	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.068	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.081	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.032	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.056	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.333	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.079	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.144	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.138	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.137	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.142	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.176	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.156	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.218	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.128	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.805	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.544	Lexical diversity, VOCD, all words
50	CNCAll	CONi	108.665	All connectives incidence
51	CNCCaus	CONCAUSi	99.980	Causal connectives incidence
52	CNCLogic	CONLOGi	98.990	Logical connectives incidence
53	CNCADC	CONADVCONi	20.202	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	28.283	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	12.121	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	18.182	Additive connectives incidence
57	CNCPos	n/a	10.101	Positive connectives incidence
58	CNCNeg	n/a	68.687	Negative connectives incidence
59	SMCAUSv	CAUSV	10.101	Causal verb incidence
60	SMCAUSvp	CAUSVP	20.202	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	12.121	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.833	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.143	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.071	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.405	WordNet verb overlap
66	SMTEMP	TEMPta	0.714	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.727	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.993	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.689	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.910	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.888	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.111	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.055	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	371.717	Noun phrase density, incidence
75	DRVP	n/a	175.758	Verb phrase density, incidence
76	DRAP	n/a	30.303	Adverbial phrase density, incidence
77	DRPP	n/a	111.111	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	2.020	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	4.040	Negation density, incidence
80	DRGERUND	GERUNDi	22.222	Gerund density, incidence
81	DRINF	INFi	16.162	Infinitive density, incidence
82	WRDNOUN	NOUNi	288.889	Noun incidence
83	WRDVERB	VERBi	111.111	Verb incidence
84	WRDADJ	ADJi	74.747	Adjective incidence
85	WRDADV	ADVi	52.525	Adverb incidence
86	WRDPRO	DENPRPi	66.667	Pronoun incidence
87	WRDPRP1s	n/a	6.061	First person singular pronoun incidence
88	WRDPRP1p	n/a	28.283	First person plural pronoun incidence
89	WRDPRP2	PRO2i	2.020	Second person pronoun incidence
90	WRDPRP3s	n/a	4.040	Third person singular pronoun incidence
91	WRDPRP3p	n/a	16.162	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.225	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.014	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.072	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	366.516	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	569.470	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	388.818	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	426.384	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	433.591	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.744	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.916	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.628	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.868	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	48.130	Flesch Reading Ease
105	RDFKGL	READFKGL	12.136	Flesch-Kincaid Grade level
106	RDL2	L2	14.725	Coh-Metrix L2 Readability
