Number	Label	Label V2.x	Text	Full description
89	WRDPRP2	PRO2i	7.366	Second person pronoun incidence
90	WRDPRP3s	n/a	7.366	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.525	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.053	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.892	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	0.600	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	404.379	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	565.976	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	391.268	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	429.621	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	450.595	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.832	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.153	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.845	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.283	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	34.938	Flesch Reading Ease
105	RDFKGL	READFKGL	15.486	Flesch-Kincaid Grade level
106	RDL2	L2	12.083	Coh-Metrix L2 Readability
