Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	13	Paragraph count, number of paragraphs
2	DESSC	READNS	20	Sentence count, number of sentences
3	DESWC	READNW	316	Word count, number of words
4	DESPL	READAPL	1.538	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.660	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	16.050	Sentence length, number of words, mean
7	DESSLd	n/a	12.788	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.566	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.872	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.763	Word length, number of letters, mean
11	DESWLltd	n/a	2.637	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.491	Text Easability PC Narrativity, z score
13	PCNARp	n/a	31.210	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.123	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	54.780	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.026	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	84.610	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-2.222	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	1.320	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.443	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	67	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.486	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	68.440	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.983	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.140	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.160	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	12.300	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.158	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.263	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.368	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.097	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.179	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.200	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.055	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.105	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.023	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.056	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.211	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.062	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.095	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.147	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.067	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.096	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.141	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.182	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.205	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.129	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.863	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.620	Lexical diversity, VOCD, all words
50	CNCAll	CONi	121.868	All connectives incidence
51	CNCCaus	CONCAUSi	116.968	Causal connectives incidence
52	CNCLogic	CONLOGi	98.101	Logical connectives incidence
53	CNCADC	CONADVCONi	9.494	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	41.139	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	6.329	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	47.468	Additive connectives incidence
57	CNCPos	n/a	28.481	Positive connectives incidence
58	CNCNeg	n/a	69.620	Negative connectives incidence
59	SMCAUSv	CAUSV	25.316	Causal verb incidence
60	SMCAUSvp	CAUSVP	25.316	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	18.987	Intentional verbs incidence
62	SMCAUSr	CAUSC	0	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.429	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.062	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.293	WordNet verb overlap
66	SMTEMP	TEMPta	0.789	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	3.350	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.097	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.710	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.945	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.926	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.126	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.071	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	382.911	Noun phrase density, incidence
75	DRVP	n/a	174.051	Verb phrase density, incidence
76	DRAP	n/a	41.139	Adverbial phrase density, incidence
77	DRPP	n/a	104.430	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	6.329	Negation density, incidence
80	DRGERUND	GERUNDi	25.316	Gerund density, incidence
81	DRINF	INFi	12.658	Infinitive density, incidence
82	WRDNOUN	NOUNi	325.950	Noun incidence
83	WRDVERB	VERBi	88.607	Verb incidence
84	WRDADJ	ADJi	82.279	Adjective incidence
85	WRDADV	ADVi	34.810	Adverb incidence
86	WRDPRO	DENPRPi	69.620	Pronoun incidence
87	WRDPRP1s	n/a	6.329	First person singular pronoun incidence
88	WRDPRP1p	n/a	15.823	First person plural pronoun incidence
89	WRDPRP2	PRO2i	6.329	Second person pronoun incidence
90	WRDPRP3s	n/a	28.481	Third person singular pronoun incidence
91	WRDPRP3p	n/a	9.494	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.290	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.037	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	2.247	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	387.243	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	574.553	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	385.153	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	432.718	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	447.284	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.855	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.034	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.639	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.994	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	58.314	Flesch Reading Ease
105	RDFKGL	READFKGL	9.051	Flesch-Kincaid Grade level
106	RDL2	L2	16.416	Coh-Metrix L2 Readability
