Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	46	Paragraph count, number of paragraphs
2	DESSC	READNS	71	Sentence count, number of sentences
3	DESWC	READNW	2530	Word count, number of words
4	DESPL	READAPL	1.543	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.862	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	35.704	Sentence length, number of words, mean
7	DESSLd	n/a	27.274	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.581	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.910	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.774	Word length, number of letters, mean
11	DESWLltd	n/a	2.607	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.064	Text Easability PC Narrativity, z score
13	PCNARp	n/a	52.390	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.509	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	6.680	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.385	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	35.200	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.501	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	30.850	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.330	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	37.070	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.596	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	94.410	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.915	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.180	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.214	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	11.310	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.386	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.600	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.486	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.209	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.418	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.298	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.089	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.093	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.056	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.070	Content word overlap, all sentences, proportional, standard deviation
