Number	Label	Label V2.x	Text	Full description
37	CRFCWOad	n/a	0.122	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.354	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.176	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.178	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.219	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.134	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.201	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.241	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.170	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.326	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.143	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.466	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.267	Lexical diversity, VOCD, all words
50	CNCAll	CONi	56.762	All connectives incidence
51	CNCCaus	CONCAUSi	117.842	Causal connectives incidence
52	CNCLogic	CONLOGi	88.821	Logical connectives incidence
53	CNCADC	CONADVCONi	33.691	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	41.348	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	15.314	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	10.720	Additive connectives incidence
57	CNCPos	n/a	19.142	Positive connectives incidence
58	CNCNeg	n/a	46.708	Negative connectives incidence
59	SMCAUSv	CAUSV	35.222	Causal verb incidence
60	SMCAUSvp	CAUSVP	50.919	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	25.268	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.441	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.112	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.484	WordNet verb overlap
66	SMTEMP	TEMPta	0.835	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	2.836	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.628	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.678	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.865	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.833	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.152	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.117	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	355.666	Noun phrase density, incidence
75	DRVP	n/a	240.812	Verb phrase density, incidence
76	DRAP	n/a	49.387	Adverbial phrase density, incidence
77	DRPP	n/a	85.375	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	7.274	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	4.594	Negation density, incidence
80	DRGERUND	GERUNDi	19.525	Gerund density, incidence
81	DRINF	INFi	19.525	Infinitive density, incidence
82	WRDNOUN	NOUNi	217.841	Noun incidence
83	WRDVERB	VERBi	113.322	Verb incidence
84	WRDADJ	ADJi	56.279	Adjective incidence
85	WRDADV	ADVi	76.953	Adverb incidence
86	WRDPRO	DENPRPi	117.152	Pronoun incidence
87	WRDPRP1s	n/a	20.291	First person singular pronoun incidence
88	WRDPRP1p	n/a	17.228	First person plural pronoun incidence
89	WRDPRP2	PRO2i	22.205	Second person pronoun incidence
90	WRDPRP3s	n/a	4.977	Third person singular pronoun incidence
91	WRDPRP3p	n/a	23.354	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.385	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.108	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.535	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	373.240	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	578.378	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	345.975	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	380.207	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	417.302	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.038	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.884	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.486	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.427	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	69.349	Flesch Reading Ease
105	RDFKGL	READFKGL	6.633	Flesch-Kincaid Grade level
106	RDL2	L2	24.768	Coh-Metrix L2 Readability
