Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	23	Paragraph count, number of paragraphs
2	DESSC	READNS	63	Sentence count, number of sentences
3	DESWC	READNW	1299	Word count, number of words
4	DESPL	READAPL	2.739	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.657	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	20.746	Sentence length, number of words, mean
7	DESSLd	n/a	12.574	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.626	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.975	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.868	Word length, number of letters, mean
11	DESWLltd	n/a	2.715	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.658	Text Easability PC Narrativity, z score
13	PCNARp	n/a	25.780	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	50	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.699	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	75.490	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.090	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	13.790	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.006	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	50	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.417	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	34.090	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.601	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.470	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-2.191	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	1.430	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.355	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.435	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.484	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.271	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.348	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.358	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.067	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.092	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.043	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.069	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.274	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.078	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.144	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.147	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.176	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.167	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.230	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.208	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.292	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.113	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.681	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.425	Lexical diversity, VOCD, all words
50	CNCAll	CONi	100.892	All connectives incidence
51	CNCCaus	CONCAUSi	125.663	Causal connectives incidence
52	CNCLogic	CONLOGi	82.371	Logical connectives incidence
53	CNCADC	CONADVCONi	19.246	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	34.642	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	14.627	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	18.476	Additive connectives incidence
57	CNCPos	n/a	23.865	Positive connectives incidence
58	CNCNeg	n/a	53.888	Negative connectives incidence
59	SMCAUSv	CAUSV	24.634	Causal verb incidence
60	SMCAUSvp	CAUSVP	29.253	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	14.627	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.182	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.200	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.082	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.435	WordNet verb overlap
66	SMTEMP	TEMPta	0.653	Temporal cohesion, tense and aspect repetition, mean
