Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	51	Paragraph count, number of paragraphs
2	DESSC	READNS	73	Sentence count, number of sentences
3	DESWC	READNW	2093	Word count, number of words
4	DESPL	READAPL	1.431	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.728	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	28.808	Sentence length, number of words, mean
7	DESSLd	n/a	22.133	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.596	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.934	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.783	Word length, number of letters, mean
11	DESWLltd	n/a	2.670	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.100	Text Easability PC Narrativity, z score
13	PCNARp	n/a	46.020	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.894	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	18.670	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.587	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	28.100	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.698	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	24.510	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.976	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	83.400	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.494	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	68.790	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.691	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	4.550	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.746	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	22.960	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.375	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.542	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.514	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.239	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.369	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.326	Stem overlap, all sentences, binary, mean
