Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	66	Paragraph count, number of paragraphs
2	DESSC	READNS	98	Sentence count, number of sentences
3	DESWC	READNW	2615	Word count, number of words
4	DESPL	READAPL	1.485	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.638	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	26.827	Sentence length, number of words, mean
7	DESSLd	n/a	24.240	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.515	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.865	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.593	Word length, number of letters, mean
11	DESWLltd	n/a	2.524	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.587	Text Easability PC Narrativity, z score
13	PCNARp	n/a	71.900	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.708	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	24.200	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.998	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	16.110	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.566	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	28.770	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.566	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	71.230	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.093	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	86.210	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.075	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.920	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.258	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	40.130	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.340	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.515	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.443	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.199	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.427	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.298	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.089	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.099	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.084	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.151	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.371	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.217	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.097	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.140	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.049	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.083	LSA overlap, adjacent paragraphs, standard deviation
