Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	60	Paragraph count, number of paragraphs
2	DESSC	READNS	82	Sentence count, number of sentences
3	DESWC	READNW	2549	Word count, number of words
4	DESPL	READAPL	1.367	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.712	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	31.171	Sentence length, number of words, mean
7	DESSLd	n/a	29.723	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.571	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.942	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.749	Word length, number of letters, mean
11	DESWLltd	n/a	2.637	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.266	Text Easability PC Narrativity, z score
13	PCNARp	n/a	60.260	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.930	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	17.620	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.501	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	30.850	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.589	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	28.100	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.587	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	71.900	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.408	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	65.540	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.058	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	2.020	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.261	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	60.260	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.420	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.519	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.457	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.229	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.425	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.299	Stem overlap, all sentences, binary, mean
