Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	18	Paragraph count, number of paragraphs
2	DESSC	READNS	50	Sentence count, number of sentences
3	DESWC	READNW	814	Word count, number of words
4	DESPL	READAPL	2.778	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	2.365	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	16.460	Sentence length, number of words, mean
7	DESSLd	n/a	12.583	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.717	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.069	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.973	Word length, number of letters, mean
11	DESWLltd	n/a	2.803	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.385	Text Easability PC Narrativity, z score
13	PCNARp	n/a	35.200	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.042	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	51.600	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.912	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	18.140	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.515	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	6.550	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.467	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	32.280	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.721	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	23.580	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.763	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	3.920	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.137	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	55.170	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.306	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.408	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.367	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.198	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.263	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.229	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.064	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.094	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.042	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.087	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.204	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.063	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.130	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.136	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.108	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.123	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.151	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.176	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.265	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.129	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.689	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.471	Lexical diversity, VOCD, all words
50	CNCAll	CONi	102.483	All connectives incidence
51	CNCCaus	CONCAUSi	117.464	Causal connectives incidence
52	CNCLogic	CONLOGi	77.396	Logical connectives incidence
53	CNCADC	CONADVCONi	22.113	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	22.113	Temporal connectives incidence
