Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	33	Paragraph count, number of paragraphs
2	DESSC	READNS	61	Sentence count, number of sentences
3	DESWC	READNW	1418	Word count, number of words
4	DESPL	READAPL	1.848	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.906	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	23.361	Sentence length, number of words, mean
7	DESSLd	n/a	13.304	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.671	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.984	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.097	Word length, number of letters, mean
11	DESWLltd	n/a	2.809	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.768	Text Easability PC Narrativity, z score
13	PCNARp	n/a	22.360	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.423	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	33.720	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.142	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	87.290	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.540	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	29.460	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.043	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	48.400	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.446	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	33	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.488	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.660	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.450	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	7.350	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.583	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.617	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.600	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.326	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.420	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.387	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.080	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.079	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.046	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.067	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.233	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.072	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.196	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.134	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.214	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.140	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.244	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.173	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.285	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.116	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.686	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.429	Lexical diversity, VOCD, all words
50	CNCAll	CONi	88.561	All connectives incidence
51	CNCCaus	CONCAUSi	94.386	Causal connectives incidence
52	CNCLogic	CONLOGi	98.025	Logical connectives incidence
53	CNCADC	CONADVCONi	19.746	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	26.798	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.052	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	21.862	Additive connectives incidence
57	CNCPos	n/a	26.093	Positive connectives incidence
58	CNCNeg	n/a	59.944	Negative connectives incidence
59	SMCAUSv	CAUSV	21.157	Causal verb incidence
60	SMCAUSvp	CAUSVP	28.914	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	22.567	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.355	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.788	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.048	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.506	WordNet verb overlap
66	SMTEMP	TEMPta	0.725	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.607	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.074	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.648	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.891	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.866	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.108	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.083	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	369.535	Noun phrase density, incidence
75	DRVP	n/a	172.073	Verb phrase density, incidence
76	DRAP	n/a	20.451	Adverbial phrase density, incidence
77	DRPP	n/a	120.592	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	4.231	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.821	Negation density, incidence
80	DRGERUND	GERUNDi	18.336	Gerund density, incidence
81	DRINF	INFi	16.220	Infinitive density, incidence
82	WRDNOUN	NOUNi	338.505	Noun incidence
83	WRDVERB	VERBi	107.898	Verb incidence
84	WRDADJ	ADJi	69.816	Adjective incidence
85	WRDADV	ADVi	37.376	Adverb incidence
86	WRDPRO	DENPRPi	43.018	Pronoun incidence
87	WRDPRP1s	n/a	5.642	First person singular pronoun incidence
88	WRDPRP1p	n/a	9.168	First person plural pronoun incidence
89	WRDPRP2	PRO2i	0.705	Second person pronoun incidence
90	WRDPRP3s	n/a	18.336	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.642	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.089	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.981	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	0.647	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	401.340	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	564.767	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	394.950	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	427.648	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	443.704	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.763	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.361	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.880	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.269	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	41.874	Flesch Reading Ease
105	RDFKGL	READFKGL	13.194	Flesch-Kincaid Grade level
106	RDL2	L2	12.148	Coh-Metrix L2 Readability
