Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	20	Paragraph count, number of paragraphs
2	DESSC	READNS	26	Sentence count, number of sentences
3	DESWC	READNW	672	Word count, number of words
4	DESPL	READAPL	1.300	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.571	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	26.077	Sentence length, number of words, mean
7	DESSLd	n/a	21.326	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.649	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.962	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.896	Word length, number of letters, mean
11	DESWLltd	n/a	2.693	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.109	Text Easability PC Narrativity, z score
13	PCNARp	n/a	45.620	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.660	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	25.460	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.583	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	28.100	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.713	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	23.890	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.089	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	46.810	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-1.177	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	12.100	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-0.970	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	16.600	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.091	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	46.410	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.280	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.600	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.440	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.215	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.429	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.346	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.097	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.112	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.057	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.078	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.400	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.127	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.234	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.200	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.244	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.150	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.222	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.144	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.309	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.197	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.75	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.497	Lexical diversity, VOCD, all words
50	CNCAll	CONi	97.363	All connectives incidence
51	CNCCaus	CONCAUSi	106.812	Causal connectives incidence
52	CNCLogic	CONLOGi	77.381	Logical connectives incidence
53	CNCADC	CONADVCONi	26.786	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	31.25	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	2.976	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	7.440	Additive connectives incidence
57	CNCPos	n/a	38.690	Positive connectives incidence
58	CNCNeg	n/a	44.643	Negative connectives incidence
59	SMCAUSv	CAUSV	13.393	Causal verb incidence
60	SMCAUSvp	CAUSVP	19.345	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	14.881	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.400	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.545	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.065	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.389	WordNet verb overlap
66	SMTEMP	TEMPta	0.840	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.538	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.039	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.735	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.911	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.887	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.142	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.065	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	352.679	Noun phrase density, incidence
75	DRVP	n/a	218.75	Verb phrase density, incidence
76	DRAP	n/a	19.345	Adverbial phrase density, incidence
77	DRPP	n/a	110.119	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	7.440	Negation density, incidence
80	DRGERUND	GERUNDi	22.321	Gerund density, incidence
81	DRINF	INFi	28.274	Infinitive density, incidence
82	WRDNOUN	NOUNi	316.964	Noun incidence
83	WRDVERB	VERBi	117.559	Verb incidence
84	WRDADJ	ADJi	72.916	Adjective incidence
85	WRDADV	ADVi	35.714	Adverb incidence
86	WRDPRO	DENPRPi	81.845	Pronoun incidence
87	WRDPRP1s	n/a	7.440	First person singular pronoun incidence
88	WRDPRP1p	n/a	56.548	First person plural pronoun incidence
89	WRDPRP2	PRO2i	5.952	Second person pronoun incidence
90	WRDPRP3s	n/a	1.488	Third person singular pronoun incidence
91	WRDPRP3p	n/a	8.929	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.085	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.866	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.490	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	396.824	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	553.459	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	368.111	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	403.218	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	419.007	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.854	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.376	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.994	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.179	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	41.096	Flesch Reading Ease
105	RDFKGL	READFKGL	13.948	Flesch-Kincaid Grade level
106	RDL2	L2	15.048	Coh-Metrix L2 Readability
