Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	56	Paragraph count, number of paragraphs
2	DESSC	READNS	96	Sentence count, number of sentences
3	DESWC	READNW	2986	Word count, number of words
4	DESPL	READAPL	1.714	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.004	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	31.156	Sentence length, number of words, mean
7	DESSLd	n/a	22.094	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.524	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.839	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.642	Word length, number of letters, mean
11	DESWLltd	n/a	2.459	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.234	Text Easability PC Narrativity, z score
13	PCNARp	n/a	59.100	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.971	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	16.600	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.590	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	27.760	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.473	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	31.920	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.698	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	75.490	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.147	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	87.290	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.135	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.660	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.481	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	6.940	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.305	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.537	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.400	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.207	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.392	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.303	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.098	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.149	Content word overlap, adjacent sentences, proportional, standard deviation
