Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	21	Paragraph count, number of paragraphs
2	DESSC	READNS	29	Sentence count, number of sentences
3	DESWC	READNW	541	Word count, number of words
4	DESPL	READAPL	1.381	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.590	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	18.828	Sentence length, number of words, mean
7	DESSLd	n/a	14.634	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.654	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.951	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.057	Word length, number of letters, mean
11	DESWLltd	n/a	2.697	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.147	Text Easability PC Narrativity, z score
13	PCNARp	n/a	44.430	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.099	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	46.020	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.434	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	33.360	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.497	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	31.210	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.232	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	40.900	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-1.695	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	4.550	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	0.471	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	68.080	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.414	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	34.090	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.357	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.464	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.5	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.272	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.345	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.345	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.097	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.115	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.053	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.082	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.214	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.077	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.185	LSA overlap, all sentences in paragraph, mean
