Number	Label	Label V2.x	Text	Full description
77	DRPP	n/a	99.958	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	2.915	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	8.330	Negation density, incidence
80	DRGERUND	GERUNDi	27.072	Gerund density, incidence
81	DRINF	INFi	25.406	Infinitive density, incidence
82	WRDNOUN	NOUNi	232.820	Noun incidence
83	WRDVERB	VERBi	129.529	Verb incidence
84	WRDADJ	ADJi	79.133	Adjective incidence
85	WRDADV	ADVi	81.215	Adverb incidence
86	WRDPRO	DENPRPi	78.717	Pronoun incidence
87	WRDPRP1s	n/a	7.913	First person singular pronoun incidence
88	WRDPRP1p	n/a	30.820	First person plural pronoun incidence
89	WRDPRP2	PRO2i	6.664	Second person pronoun incidence
90	WRDPRP3s	n/a	1.249	Third person singular pronoun incidence
91	WRDPRP3p	n/a	16.243	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.338	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.044	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.238	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	348.392	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	576.804	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	362.935	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	397.691	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	424.790	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.124	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.073	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.566	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.570	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	60.220	Flesch Reading Ease
105	RDFKGL	READFKGL	8.588	Flesch-Kincaid Grade level
106	RDL2	L2	19.636	Coh-Metrix L2 Readability
