Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	32	Paragraph count, number of paragraphs
2	DESSC	READNS	47	Sentence count, number of sentences
3	DESWC	READNW	1067	Word count, number of words
4	DESPL	READAPL	1.469	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.621	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	22.809	Sentence length, number of words, mean
7	DESSLd	n/a	22.362	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.494	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.806	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.605	Word length, number of letters, mean
11	DESWLltd	n/a	2.370	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.651	Text Easability PC Narrativity, z score
13	PCNARp	n/a	74.220	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.639	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	26.110	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.181	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	57.140	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.974	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	16.600	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.361	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	35.940	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.224	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	58.710	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.530	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	6.300	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.606	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	27.430	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.283	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.478	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.391	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.145	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.357	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.239	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.090	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.107	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.052	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.101	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.326	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.142	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.114	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.176	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.175	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.196	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.136	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.176	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.295	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.171	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.653	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.407	Lexical diversity, VOCD, all words
50	CNCAll	CONi	91.736	All connectives incidence
51	CNCCaus	CONCAUSi	123.128	Causal connectives incidence
52	CNCLogic	CONLOGi	76.851	Logical connectives incidence
53	CNCADC	CONADVCONi	12.184	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	26.242	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	8.435	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	18.744	Additive connectives incidence
57	CNCPos	n/a	13.121	Positive connectives incidence
58	CNCNeg	n/a	44.049	Negative connectives incidence
59	SMCAUSv	CAUSV	14.058	Causal verb incidence
60	SMCAUSvp	CAUSVP	19.681	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	12.184	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.375	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.857	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.050	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.450	WordNet verb overlap
66	SMTEMP	TEMPta	0.815	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	3.872	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.766	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.784	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.950	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.936	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.089	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.056	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	362.699	Noun phrase density, incidence
75	DRVP	n/a	222.118	Verb phrase density, incidence
76	DRAP	n/a	46.860	Adverbial phrase density, incidence
77	DRPP	n/a	92.784	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0.937	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	1.874	Negation density, incidence
80	DRGERUND	GERUNDi	28.116	Gerund density, incidence
81	DRINF	INFi	25.305	Infinitive density, incidence
82	WRDNOUN	NOUNi	254.920	Noun incidence
83	WRDVERB	VERBi	125.585	Verb incidence
84	WRDADJ	ADJi	65.604	Adjective incidence
85	WRDADV	ADVi	67.479	Adverb incidence
86	WRDPRO	DENPRPi	92.784	Pronoun incidence
87	WRDPRP1s	n/a	19.681	First person singular pronoun incidence
88	WRDPRP1p	n/a	33.739	First person plural pronoun incidence
89	WRDPRP2	PRO2i	10.309	Second person pronoun incidence
90	WRDPRP3s	n/a	8.435	Third person singular pronoun incidence
91	WRDPRP3p	n/a	15.933	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.332	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.038	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	2.138	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	343.107	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	578.129	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	384.372	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	416.905	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	440.621	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.261	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.696	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.768	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.617	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	57.400	Flesch Reading Ease
105	RDFKGL	READFKGL	10.893	Flesch-Kincaid Grade level
106	RDL2	L2	16.916	Coh-Metrix L2 Readability
