Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	16	Paragraph count, number of paragraphs
2	DESSC	READNS	29	Sentence count, number of sentences
3	DESWC	READNW	382	Word count, number of words
4	DESPL	READAPL	1.813	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.911	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	13.483	Sentence length, number of words, mean
7	DESSLd	n/a	8.471	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.704	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.974	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.199	Word length, number of letters, mean
11	DESWLltd	n/a	2.717	Word length, number of letters, standard deviation
12	PCNARz	n/a	-1.336	Text Easability PC Narrativity, z score
13	PCNARp	n/a	9.180	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.346	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	63.310	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.823	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	79.390	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.808	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	3.590	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.146	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	55.570	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.325	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	37.450	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.381	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.870	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-2.088	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	1.880	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.321	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.429	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.393	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.238	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.302	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.302	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.052	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.084	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.034	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.066	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.071	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.013	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.093	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.094	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.105	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.108	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.169	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.162	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.211	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.118	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.792	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.611	Lexical diversity, VOCD, all words
50	CNCAll	CONi	142.577	All connectives incidence
51	CNCCaus	CONCAUSi	126.341	Causal connectives incidence
52	CNCLogic	CONLOGi	78.534	Logical connectives incidence
53	CNCADC	CONADVCONi	23.560	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	39.267	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.853	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	7.853	Additive connectives incidence
57	CNCPos	n/a	23.560	Positive connectives incidence
58	CNCNeg	n/a	54.974	Negative connectives incidence
59	SMCAUSv	CAUSV	28.796	Causal verb incidence
60	SMCAUSvp	CAUSVP	39.267	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	23.560	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.333	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.600	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.080	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.426	WordNet verb overlap
66	SMTEMP	TEMPta	0.679	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.276	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	1.093	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.635	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.917	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.899	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.176	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.101	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	384.817	Noun phrase density, incidence
75	DRVP	n/a	149.215	Verb phrase density, incidence
76	DRAP	n/a	34.031	Adverbial phrase density, incidence
77	DRPP	n/a	107.330	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	5.236	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	5.236	Negation density, incidence
80	DRGERUND	GERUNDi	18.325	Gerund density, incidence
81	DRINF	INFi	7.853	Infinitive density, incidence
82	WRDNOUN	NOUNi	395.288	Noun incidence
83	WRDVERB	VERBi	86.388	Verb incidence
84	WRDADJ	ADJi	73.299	Adjective incidence
85	WRDADV	ADVi	44.503	Adverb incidence
86	WRDPRO	DENPRPi	28.796	Pronoun incidence
87	WRDPRP1s	n/a	0	First person singular pronoun incidence
88	WRDPRP1p	n/a	10.471	First person plural pronoun incidence
89	WRDPRP2	PRO2i	0	Second person pronoun incidence
90	WRDPRP3s	n/a	5.236	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.236	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.065	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.881	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	0.875	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	402.333	Age of acquisition for content words, mean
