Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	51	Paragraph count, number of paragraphs
2	DESSC	READNS	71	Sentence count, number of sentences
3	DESWC	READNW	2632	Word count, number of words
4	DESPL	READAPL	1.392	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.635	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	37.324	Sentence length, number of words, mean
7	DESSLd	n/a	30.679	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.495	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.826	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.532	Word length, number of letters, mean
11	DESWLltd	n/a	2.413	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.729	Text Easability PC Narrativity, z score
13	PCNARp	n/a	76.420	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.403	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	8.080	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.623	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	26.760	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.527	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	30.150	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.675	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	74.860	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.271	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	89.800	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-3.127	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.090	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.352	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	8.850	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.300	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.586	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.457	Stem overlap, adjacent sentences, binary, mean
