Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	61	Paragraph count, number of paragraphs
2	DESSC	READNS	118	Sentence count, number of sentences
3	DESWC	READNW	1731	Word count, number of words
4	DESPL	READAPL	1.934	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.093	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	14.780	Sentence length, number of words, mean
7	DESSLd	n/a	19.867	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.484	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.834	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.412	Word length, number of letters, mean
11	DESWLltd	n/a	2.453	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.324	Text Easability PC Narrativity, z score
13	PCNARp	n/a	62.550	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.069	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	52.390	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-1.058	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	14.690	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.203	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	11.510	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.472	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	68.080	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.442	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	67	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.317	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.040	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	1.068	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	85.540	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.094	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.308	Argument overlap, adjacent sentences, binary, mean
